title mz rt nPeptides
qExactive01819.7977.7977.3+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D7977%22 678.965776346194 31.349256 9189
qExactive01819.11038.11038.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D11038%22 582.885314941406 44.176528999999995 2960
qExactive01819.6596.6596.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D6596%22 1043.012491885621 27.49393 27082
qExactive01819.5378.5378.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D5378%22 594.322369539917 24.056471 4211
qExactive01819.9975.9975.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9975%22 689.887885581479 39.618003 2649
qExactive01819.7971.7971.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D7971%22 831.90441604048 31.339297 18257
qExactive01819.6633.6633.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D6633%22 781.370951663637 27.604577 24983
qExactive01819.7221.7221.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D7221%22 873.881489066315 29.237672999999997 44993
qExactive01819.9854.9854.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9854%22 516.954650878906 39.049987 6986
qExactive01819.4492.4492.3+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D4492%22 548.937843546494 20.890572000000002 6319
qExactive01819.7736.7736.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D7736%22 892.922285143338 30.727607 25146
qExactive01819.5732.5732.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D5732%22 872.945552609002 25.134887 10977
qExactive01819.8324.8324.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D8324%22 973.996849475526 32.532812 18118
qExactive01819.9082.9082.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9082%22 752.389808116151 35.485288999999995 8398
qExactive01819.7052.7052.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D7052%22 600.850507944484 28.84688 1485
qExactive01819.647.647.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D647%22 667.176513671875 3.0662479 500
qExactive01819.6370.6370.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D6370%22 607.806456154159 26.892877 6528
qExactive01819.5102.5102.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D5102%22 622.366321299717 23.141669 1092
qExactive01819.5169.5169.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D5169%22 816.391716928148 23.369532 25217
qExactive01819.8374.8374.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D8374%22 815.957828234722 32.698315 9951
qExactive01819.9723.9723.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9723%22 634.8645177741 38.478359 2194
qExactive01819.9940.9940.3+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9940%22 871.125169528519 39.449026 38896
qExactive01819.5667.5667.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D5667%22 907.419522440843 24.908548 48902
qExactive01819.6518.6518.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D6518%22 882.432214633667 27.288286000000003 22401
qExactive01819.9410.9410.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9410%22 782.38223909459 37.008062 18298
qExactive01819.12780.12780.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D12780%22 546.840551867608 50.992788000000004 1035
qExactive01819.5799.5799.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D5799%22 825.458583510659 25.378032 2113
qExactive01819.8259.8259.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D8259%22 940.908383004492 32.298674999999996 60586
qExactive01819.4395.4395.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D4395%22 511.347692276133 20.47577 16
qExactive01819.4705.4705.3+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D4705%22 696.32777376937 21.750453999999998 20658
qExactive01819.5606.5606.3+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D5606%22 749.020964565322 24.718569 20539
qExactive01819.9357.9357.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9357%22 672.387727140085 36.748936 1282
qExactive01819.4990.4990.3+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D4990%22 550.616095128159 22.737896 2446
qExactive01819.6765.6765.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D6765%22 699.892567804455 27.975697 3604
qExactive01819.10046.10046.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D10046%22 720.838453808381 39.941083000000006 15699
qExactive01819.11613.11613.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D11613%22 590.814677789223 46.535683999999996 3535
qExactive01819.10723.10723.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D10723%22 919.893927925885 42.878387 60597
qExactive01819.7341.7341.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D7341%22 668.350863715226 29.530368 6459
qExactive01819.4310.4310.3+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D4310%22 656.982102655861 20.103501 10846
qExactive01819.7473.7473.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D7473%22 977.535727710212 29.921377 2523
qExactive01819.6897.6897.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D6897%22 988.957193877161 28.387859 49346
qExactive01819.9477.9477.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9477%22 926.427533327112 37.323697 48148
qExactive01819.9843.9843.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9843%22 853.399589531855 39.001739 36518
qExactive01819.9580.9580.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9580%22 600.290421626011 37.792342 13269
qExactive01819.9489.9489.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9489%22 1039.45374967981 37.381376 108238
qExactive01819.5234.5234.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D5234%22 790.883952355972 23.591126 16143
qExactive01819.4440.4440.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D4440%22 685.837292514871 20.668252 10363
qExactive01819.10359.10359.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D10359%22 676.822351170853 41.347662 12359
qExactive01819.10661.10661.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D10661%22 792.866132054135 42.621227 23375
qExactive01819.9987.9987.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9987%22 851.95117436282 39.671926 8746
qExactive01819.5500.5500.3+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D5500%22 603.65105408252 24.401722 2333
qExactive01819.6209.6209.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D6209%22 709.429445575189 26.435191999999997 284
qExactive01819.6058.6058.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D6058%22 736.810946640428 26.083112000000003 24345
qExactive01819.7371.7371.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D7371%22 830.9378205936 29.614202 7709
qExactive01819.6332.6332.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D6332%22 720.837655858 26.797372 16050
qExactive01819.5697.5697.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D5697%22 922.955457626269 25.009431 17469
qExactive01819.7540.7540.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D7540%22 960.508267116155 30.107795 6338
qExactive01819.6163.6163.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D6163%22 1068.49543927902 26.351905 81900
qExactive01819.10316.10316.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D10316%22 995.898864746094 41.151882 90975
qExactive01819.9158.9158.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9158%22 876.874849624301 35.832406999999996 58454
qExactive01819.7417.7417.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D7417%22 867.381372283119 29.747058 58109
qExactive01819.6739.6739.3+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D6739%22 715.031163588519 27.889777 21944
qExactive01819.5630.5630.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D5630%22 589.310257871645 24.78496 6205
qExactive01819.8625.8625.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D8625%22 888.407459741159 33.609693 46183
qExactive01819.11935.11935.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D11935%22 503.908538818359 47.705946000000004 4185
qExactive01819.4847.4847.3+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D4847%22 523.581533211951 22.282042999999998 3224
qExactive01819.6887.6887.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D6887%22 775.364880328776 28.352618 26814
qExactive01819.8730.8730.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D8730%22 861.910044777841 34.045063 19998
qExactive01819.4995.4995.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D4995%22 681.823315896433 22.754115000000002 13276
qExactive01819.8607.8607.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D8607%22 739.862640056708 33.530161 11442
qExactive01819.9815.9815.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9815%22 784.368084506064 38.871779 27545
qExactive01819.9646.9646.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9646%22 515.261372748026 38.100259 6711
qExactive01819.10340.10340.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D10340%22 590.81429932082 41.265517 3430
qExactive01819.10203.10203.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D10203%22 603.331991633171 40.636922 3284
qExactive01819.5736.5736.3+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D5736%22 760.710267652531 25.14752 5416
qExactive01819.10358.10358.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D10358%22 714.88904705094 41.342967 3950
qExactive01819.5461.5461.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D5461%22 890.417560538159 24.288294 39358
qExactive01819.6220.6220.3+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D6220%22 687.658590531127 26.468145 5987
qExactive01819.8392.8392.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D8392%22 894.3780881742 32.741209 82998
qExactive01819.10584.10584.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D10584%22 685.203552246094 42.325882 1440
qExactive01819.8966.8966.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D8966%22 839.914961384898 34.993339999999996 13165
qExactive01819.4977.4977.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D4977%22 640.298981479925 22.684406000000003 17684
qExactive01819.6651.6651.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D6651%22 730.914222780151 27.65024 4517
qExactive01819.7905.7905.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D7905%22 752.362698669131 31.18561 19445
qExactive01819.6926.6926.3+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D6926%22 655.011162657879 28.486341999999997 15833
qExactive01819.5443.5443.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D5443%22 893.463628761184 24.247929 8912
qExactive01819.5718.5718.3+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D5718%22 773.411013079482 25.09022 5557
qExactive01819.4635.4635.4+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D4635%22 522.497728770909 21.515318999999998 6688
qExactive01819.5672.5672.3+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D5672%22 707.678843440573 24.929031000000002 5431
qExactive01819.3974.3974.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D3974%22 523.801336672542 18.638079 1443
qExactive01819.1050.1050.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D1050%22 607.209899902344 4.751947400000001 138
qExactive01819.10853.10853.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D10853%22 680.844442506973 43.433513999999995 6951
qExactive01819.8438.8438.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D8438%22 862.872322713643 32.88827 47118
qExactive01819.5019.5019.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D5019%22 654.830406758245 22.849073999999998 6939
qExactive01819.9450.9450.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9450%22 713.366145979455 37.193081 9231
qExactive01819.10489.10489.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D10489%22 684.203063964844 41.90016 314
qExactive01819.9628.9628.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9628%22 627.843012371397 38.018797 2428
qExactive01819.7410.7410.3+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D7410%22 770.373396055188 29.7223 19631
qExactive01819.9459.9459.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9459%22 974.477999910917 37.238698 28687
qExactive01819.5274.5274.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D5274%22 671.380501635761 23.732071 1815
qExactive01819.6227.6227.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D6227%22 1006.470051304304 26.486239 51695
qExactive01819.4590.4590.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D4590%22 522.273051825467 21.332081000000002 5568
qExactive01819.6334.6334.3+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D6334%22 702.000186581027 26.801076000000002 18612
qExactive01819.10479.10479.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D10479%22 602.391235351563 41.86484 46
qExactive01819.9686.9686.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9686%22 874.452663578576 38.295455 8883
qExactive01819.5079.5079.3+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D5079%22 752.019315213319 23.051358 22130
qExactive01819.10740.10740.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D10740%22 987.893933297001 42.963209 87069
qExactive01819.7012.7012.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D7012%22 845.433333770015 28.759936999999997 10740
qExactive01819.7718.7718.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D7718%22 811.41654709133 30.666999999999998 10106
qExactive01819.4546.4546.3+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D4546%22 544.59299811261 21.136287 3769
qExactive01819.4651.4651.3+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D4651%22 550.264470148106 21.580181999999997 11831
qExactive01819.8926.8926.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D8926%22 830.40576798365 34.812569 21404
qExactive01819.8075.8075.3+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D8075%22 770.736734696716 31.661827000000002 4510
qExactive01819.8306.8306.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D8306%22 846.904785468731 32.47525 20936
qExactive01819.6359.6359.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D6359%22 780.914683680993 26.869012 5729
qExactive01819.7070.7070.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D7070%22 537.273967079494 28.880408 7115
qExactive01819.9514.9514.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9514%22 689.338733177463 37.490184 14474
qExactive01819.8984.8984.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D8984%22 882.404613312223 35.07045 45424
qExactive01819.7690.7690.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D7690%22 813.93307231243 30.571834000000003 7092
qExactive01819.4741.4741.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D4741%22 675.323749767454 21.884121999999998 17212
qExactive01819.5206.5206.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D5206%22 894.412019541124 23.492328 47207
qExactive01819.10255.10255.+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D10255%22 611.363830566406 40.867235 668
qExactive01819.7079.7079.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D7079%22 918.970856916873 28.902458000000003 13793
qExactive01819.6482.6482.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D6482%22 652.301926371867 27.188017 19592
qExactive01819.9873.9873.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9873%22 705.36375945129 39.137638 8368
qExactive01819.8739.8739.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D8739%22 831.443256566986 34.082968 5395
qExactive01819.5884.5884.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D5884%22 720.409137977664 25.615952 1404
qExactive01819.11881.11881.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D11881%22 634.769331982757 47.525946999999995 14987
qExactive01819.8797.8797.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D8797%22 649.359574961303 34.279892000000004 2634
qExactive01819.8665.8665.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D8665%22 878.930197269947 33.77677 16064
qExactive01819.6819.6819.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D6819%22 1153.519384528925 28.122037 147328
qExactive01819.4359.4359.3+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D4359%22 569.632295164203 20.310200000000002 2123
qExactive01819.9947.9947.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9947%22 583.327119845443 39.483394 2316
qExactive01819.5396.5396.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D5396%22 843.372115960578 24.113306 50942
qExactive01819.7054.7054.3+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D7054%22 587.29036901094 28.850315000000002 10967
qExactive01819.8033.8033.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D8033%22 1040.953072069254 31.514149 89408
qExactive01819.5338.5338.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D5338%22 694.821329223399 23.921066 15402
qExactive01819.9327.9327.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9327%22 681.376356813829 36.604787 2884
qExactive01819.6607.6607.3+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D6607%22 647.325402631914 27.522869 10517
qExactive01819.8119.8119.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D8119%22 904.926659473912 31.800563 27303
qExactive01819.5991.5991.3+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D5991%22 678.693415553669 25.915153 2837
qExactive01819.8091.8091.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D8091%22 791.351029162967 31.714851 40135
qExactive01819.9751.9751.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9751%22 653.87192363542 38.607021 2505
qExactive01819.6295.6295.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D6295%22 935.489608354807 26.672290999999998 7534
qExactive01819.5142.5142.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D5142%22 794.402039241077 23.281883 11896
qExactive01819.6970.6970.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D6970%22 831.885730935649 28.630681 24925
qExactive01819.5762.5762.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D5762%22 922.954094856184 25.235760000000003 18398
qExactive01819.4783.4783.3+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D4783%22 624.282766075728 22.051235000000002 18070
qExactive01819.8005.8005.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D8005%22 859.43285827504 31.428752 14417
qExactive01819.6091.6091.3+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D6091%22 669.359640776517 26.1764 4640
qExactive01819.7313.7313.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D7313%22 1155.054618127902 29.457868 49587
qExactive01819.9891.9891.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D9891%22 872.904061222497 39.215451 31162
qExactive01819.6952.6952.2+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D6952%22 758.862378194449 28.583885000000002 17051
qExactive01819.4086.4086.3+File%3A%22qExactive01819.raw%22%2C+NativeID%3A%22controllerType%3D0+controllerNumber%3D1+scan%3D4086%22 544.965502808352 19.12491 8424
